,CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
234,09-01-3998-46,09-001,QUETZALTENANGO,QUETZALTENANGO,INSTITUTO PRIVADO MIXTO 'JACQUES COUSTEAU',AVENIDA JESUS CASTILLO 'C'-36 ZONA 1,77615305,IRIS ONDINA HERNANDEZ ROJAS DE SOTO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
235,09-01-4004-46,09-006,QUETZALTENANGO,QUETZALTENANGO,CENTRO DE ESTUDIOS AVANZADOS PINO MONTANO,4TA. CALLE 28-09 ZONA 1.,77239200,PEDRO GERÓNIMO SARAT CHAJ,ILIANA ISABEL MÉNDEZ GUIZAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
236,09-01-4072-46,09-001,QUETZALTENANGO,QUETZALTENANGO,INSTITUTO PRIVADO MIXTO DE OCCIDENTE,16 AVENIDA 2-17 ZONA 1,59136484,IRIS ONDINA HERNANDEZ ROJAS DE SOTO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
237,09-01-4097-46,09-002,QUETZALTENANGO,QUETZALTENANGO,COLEGIO CIENTIFICO Y TECNOLOGICO ALFREDO NOBEL,"20 AVENIDA 0-23 ZONA 1,",77631473,ROSEMERY GUADALUPE PIEDRASANTA GRAMAJO DE SIGUENZA,HILDA MAGNOLIA GRAMAJO OVALLE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
238,09-01-4099-46,09-036,QUETZALTENANGO,QUETZALTENANGO,COLEGIO CIENTIFICO Y TECNOLOGICO ALFREDO NOBEL,CALLE A 8-40 ZONA 1,77616612,OBDULIO ROLANDO RUIZ ALVA,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
239,09-01-4103-46,09-004,QUETZALTENANGO,QUETZALTENANGO,"COLEGIO PRE-UNIVERSITARIO ""FRIEDRICH VON HAYEK""",21 AVENIDA 3-61 ZONA 3,77658430,DINA RUBI GONZALEZ DE LEON,EDILSAR ROCAEL VAZQUEZ PEREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
240,09-01-4106-46,09-006,QUETZALTENANGO,QUETZALTENANGO,COLEGIO PRIVADO MIXTO TECNOLOGICO DON BOSCO,4A. CALLE 22-40 ZONA 3,77368198,PEDRO GERÓNIMO SARAT CHAJ,GERMAN SAÚL TOBÍAS OVALLE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUETZALTENANGO
241,09-01-4108-46,09-007,QUETZALTENANGO,QUETZALTENANGO,COLEGIO CONTINENTAL,23 AVENIDA 7-08 ZONA 7 COLONIA SAN ANTONIO,77678491,GILDARDO HERIBERTO HERNANDEZ LOPEZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
242,09-01-4153-46,09-006,QUETZALTENANGO,QUETZALTENANGO,LICEO 'SAN LUIS',20 AVENIDA 2-47 ZONA 1,77612031,PEDRO GERÓNIMO SARAT CHAJ,NORMA JUDIT GONZÁLEZ LICARDIÉ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
243,09-01-4163-46,09-006,QUETZALTENANGO,QUETZALTENANGO,COLEGIO CRISTIANO 'NUEVA NACION',DIAGONAL 3 27-52 ZONA 3,55158459,PEDRO GERÓNIMO SARAT CHAJ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
244,09-01-4164-46,09-006,QUETZALTENANGO,QUETZALTENANGO,COLEGIO PRE-UNIVERSITARIO PESTALOZZI,8A. CALLE 5-13 ZONA 1,77669611,PEDRO GERÓNIMO SARAT CHAJ,BETTY AMELIA ARGUETA CHUN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
245,09-01-4181-46,09-002,QUETZALTENANGO,QUETZALTENANGO,CENTRO EDUCATIVO PRIVADO 'DR. SAMUEL BERBERIAN MAVROMATIS',8A. 3-30 ZONA 1,54970303,ROSEMERY GUADALUPE PIEDRASANTA GRAMAJO DE SIGUENZA,MERLY LIZETH MAZARIEGOS COBON,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
246,09-01-4184-46,09-036,QUETZALTENANGO,QUETZALTENANGO,COLEGIO NUESTRA SEÑORA DEL ROSARIO,14 CALLE 14-34 ZONA 3,56303510,OBDULIO ROLANDO RUIZ ALVA,MARINA HERNÁNDEZ PÉREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
247,09-01-4208-46,09-041,QUETZALTENANGO,QUETZALTENANGO,COLEGIO MIXTO DE EDUCACION INTEGRAL MIGUEL ANGEL ASTURIAS,13 CALLE 24-43 ZONA 3,33994853,WILSON RANFERI SIGUENZA LOPEZ,JUAN BASILIO DE LEON CUA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
248,09-02-0017-46,09-009,QUETZALTENANGO,SALCAJA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"5TA. AVE. 10A-60 ZONA 5, COLONIA LA PAZ",41886842,INGRID MIRTHALA LOPEZ GALINDO,ANABELLA RODAS MALDONADO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
249,09-02-0026-46,09-009,QUETZALTENANGO,SALCAJA,BILINGUAL SCHOOL (COLEGIO BILINGUE DAVID AUSUBEL),3RA. AVENIDA 4-151 ZONA 2,77687183,INGRID MIRTHALA LOPEZ GALINDO,RENÉ FERNANDO HERNÁNDEZ GONZÁLEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
250,09-02-0028-46,09-009,QUETZALTENANGO,SALCAJA,COLEGIO CRISTIANO MIXTO HISPANOAMERICANO CON ORIENTACION EN COMPUTACION,5TA. AVENIDA 3-45 ZONA 2,41106060,INGRID MIRTHALA LOPEZ GALINDO,ILIANA MARINÉ ALVAREZ COS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
251,09-02-0030-46,09-009,QUETZALTENANGO,SALCAJA,COLEGIO PRE-UNIVERSITARIO FREINET,6TA. AVENIDA 7B-30 COLONIA LA PAZ ZONA 5,51439714,INGRID MIRTHALA LOPEZ GALINDO,CARMEN GUADALUPE RAMIREZ MEJIA DE BARRIENTOS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
252,09-02-0036-46,09-009,QUETZALTENANGO,SALCAJA,INSTITUTO DE ESTUDIOS ALTERNATIVOS DE GUATEMALA,"5A AVENIDA 3-71 ZONA 2,",77687183,INGRID MIRTHALA LOPEZ GALINDO,RENÉ FERNANDO HERNÁNDEZ GONZÁLEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
253,09-02-0037-46,09-009,QUETZALTENANGO,SALCAJA,INSTITUTO DE ESTUDIOS ALTERNATIVOS DE GUATEMALA,5ª. AVENIDA 3-71 ZONA 2,77687183,INGRID MIRTHALA LOPEZ GALINDO,RENÉ FERNANDO HERNÁNDEZ GONZÁLEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
254,09-02-0041-46,09-009,QUETZALTENANGO,SALCAJA,COLEGIO CRISTIANO MIXTO HISPANOAMERICANO CON ORIENTACIÓN EN COMPUTACIÓN,5TA. AVENIDA 3-45 ZONA 2,41106060,INGRID MIRTHALA LOPEZ GALINDO,ILIANA MARINÉ ALVAREZ COS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
255,09-02-0043-46,09-009,QUETZALTENANGO,SALCAJA,COLEGIO INTEGRAL EMPRESARIAL PEVI,3RA. AVENIDA ENTRE 0 Y 1A CALLE ZONA 4,77688830,INGRID MIRTHALA LOPEZ GALINDO,EDGAR MISAEL CHUVAC BOJ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
256,09-02-0044-46,09-009,QUETZALTENANGO,SALCAJA,COLEGIO INTEGRAL EMPRESARIAL PEVI,3RA. AVENIDA ENTRE 0 Y 1A CALLE ZONA 4,77688830,INGRID MIRTHALA LOPEZ GALINDO,EDGAR MISAEL CHUVAC BOJ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
257,09-02-3904-46,09-009,QUETZALTENANGO,SALCAJA,"COLEGIO ""LICEO DE ESTUDIOS AVANZADOS""",3A. AVENIDA 2-85 ZONA 2,77688226,INGRID MIRTHALA LOPEZ GALINDO,JUAN RAFAEL GONZALEZ TZAPIN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
258,09-03-0011-46,09-010,QUETZALTENANGO,OLINTEPEQUE,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,1ERA. CALLE 0-24 ZONA 2,53509237,URSULO ROSARIO MAZARIEGOS CIFUENTES,HECTOR ROCAEL TELLO DE LEON,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
259,09-03-0012-46,09-010,QUETZALTENANGO,OLINTEPEQUE,COLEGIO SANTA MARINA,"BARRIO LA PAZ, ALDEA JUSTO RUFINO BARRIOS",77636900,URSULO ROSARIO MAZARIEGOS CIFUENTES,CARLOS MANUEL CALVILLO CIFUENTES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
260,09-03-0018-46,09-010,QUETZALTENANGO,OLINTEPEQUE,COLEGIO INTEGRAL BILINGÜE IB,BARRIO LA PAZ ALDEA JUSTO RUFINO BARRIOS,77636426,URSULO ROSARIO MAZARIEGOS CIFUENTES,MARÍA PATRICIA CHANAX SAPÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
261,09-03-0019-46,09-010,QUETZALTENANGO,OLINTEPEQUE,COLEGIO INTEGRAL BILINGÜE IB,BARRIO LA PAZ ALDEA JUSTO RUFINO BARRIOS,77636426,URSULO ROSARIO MAZARIEGOS CIFUENTES,MARÍA PATRICIA CHANAX SAPÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
262,09-03-4178-46,09-010,QUETZALTENANGO,OLINTEPEQUE,CENTRO DE ESTUDIOS MODERNOS NOVISIMA ACADEMIA,,,URSULO ROSARIO MAZARIEGOS CIFUENTES,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
263,09-04-0029-46,09-011,QUETZALTENANGO,SAN CARLOS SIJA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"CASERIO VISTA HERMOSA, ALDEA EL PROGRESO",58952010,WILFREDO PIOX TECÚ,VICTOR TIMOTEO GRAMAJO SILVA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
264,09-04-0033-46,09-043,QUETZALTENANGO,SAN CARLOS SIJA,INSTITUTO DIVERSIFICADO POR COOPERATIVA DE ENSEÑANZA MAXIMO RAUL GIRON MAZARIEGOS,ALDEA SAN JOSE CHICALQUIX,50093335,BLANCA LIDIA DE LEON DIAZ,FRANCISCO RULAMAN CIFUENTES MÉNDEZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
265,09-04-0034-46,09-043,QUETZALTENANGO,SAN CARLOS SIJA,INSTITUTO DIVERSIFICADO POR COOPERATIVA DE ENSEÑANZA MAXIMO RAUL GIRON MAZARIEGOS,ALDEA SAN JOSE CHICALQUIX,50093335,BLANCA LIDIA DE LEON DIAZ,FRANCISCO RULAMAN CIFUENTES MÉNDEZ,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
266,09-04-0037-46,09-011,QUETZALTENANGO,SAN CARLOS SIJA,COLEGIO CRISTIANO MONTECRISTO,4TA. AVENIDA 7-27 ZONA 1,58183512,WILFREDO PIOX TECÚ,ALMA CONSUELO REYES MALDONADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
267,09-04-0048-46,09-011,QUETZALTENANGO,SAN CARLOS SIJA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA CHIQUIVAL,50464696,WILFREDO PIOX TECÚ,FIAMA VICTORIA RAMÍREZ BARRIOS,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
268,09-04-0873-46,09-011,QUETZALTENANGO,SAN CARLOS SIJA,ESCUELA PRIVADA NORMAL DE MAGISTERIO OCUPACIONAL,ALDEA SAN JOSE CHICALQUIX,,WILFREDO PIOX TECÚ,,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
269,09-04-0880-46,09-011,QUETZALTENANGO,SAN CARLOS SIJA,INSTITUTO NACIONAL 'TECNICO INDUSTRIAL',2AVE. 5-28 ZONA 1,77684117,WILFREDO PIOX TECÚ,ROCÍO DEL ALBA GIRÓN CIFUENTES,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUETZALTENANGO
270,09-04-4107-46,09-043,QUETZALTENANGO,SAN CARLOS SIJA,INSTITUTO PRIVADO DE ESTUDIOS AVANZADOS IPEA,ALDEA RECUERDO A BARRIOS,45269294,BLANCA LIDIA DE LEON DIAZ,OVIDIO SANTIAGO SANTOS DE LEON,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
271,09-05-0012-46,09-027,QUETZALTENANGO,SIBILIA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO EL PROGRESO,30158513,AIDAN BERSABE ORDOÑEZ UTUY,ARTEMIO FRANCISCO LÓPEZ GIRÓN,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
272,09-05-0014-46,09-027,QUETZALTENANGO,SIBILIA,INSTITUTO MIXTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA SIBILIA,ENTRADA PRINCIPAL AL ESTADIO,46220603,AIDAN BERSABE ORDOÑEZ UTUY,EDUVILIA ELISABET GRAMAJO AGUILAR,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
273,09-05-3445-46,09-027,QUETZALTENANGO,SIBILIA,INSTITUTO PRIVADO MIXTO SIBILIA,BARRIO EL PROGRESO,56949329,AIDAN BERSABE ORDOÑEZ UTUY,JULIA ARGENTINA GIRÓN MARROQUÍN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
274,09-06-0020-46,09-015,QUETZALTENANGO,CABRICAN,INSTITUTO MIXTO DIVERSIFICADO POR COOPERATIVA DE ENSEÑANZA CABRICAN,CABECERA MUNICIPAL DE CABRICAN,77683849,ISRAEL MANUEL LOPEZ BATEN,ESTUARDO RENÉ DE LEÓN CIFUENTES,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
275,09-06-0022-46,09-015,QUETZALTENANGO,CABRICAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,2A. AV. 1-45 ZONA 1,,ISRAEL MANUEL LOPEZ BATEN,NELYDA DEYANIRA LÓPEZ CLEMENTE DE LÓPEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
276,09-06-0025-46,09-015,QUETZALTENANGO,CABRICAN,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA LAS CIENAGAS,,ISRAEL MANUEL LOPEZ BATEN,---,DIVERSIFICADO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
277,09-06-0031-46,09-015,QUETZALTENANGO,CABRICAN,ESCUELA NACIONAL DE TÉCNICOS DE SALUD RURAL DE OCCIDENTE -ENATESARO-,CENTRO CABRICAN,56166824,ISRAEL MANUEL LOPEZ BATEN,ELVIA ANTONIA BARRUNDIA RODAS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUETZALTENANGO
278,09-06-0036-46,09-015,QUETZALTENANGO,CABRICAN,ESCUELA PRIVADA NORMAL MAYA LA ASUNCIÓN,2DA. AVENIDA 2-88 ZONA 2,30137593,ISRAEL MANUEL LOPEZ BATEN,PEDRO LUCAS Y LUCAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
279,09-06-0874-46,09-015,QUETZALTENANGO,CABRICAN,ESCUELA PRIVADA NORMAL MAYA LA ASUNCION,2DA. AVENIDA 2-88 ZONA 2,30137593,ISRAEL MANUEL LOPEZ BATEN,PEDRO LUCAS Y LUCAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
280,09-06-3693-46,09-014,QUETZALTENANGO,CABRICAN,COLEGIO INTEGRAL EMPRESARIAL POR MADUREZ,MUNICIPIO DE CABRICAN,"7618119, 7619218",ELI RICARDO PEREZ ROJAS,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
281,09-07-0016-46,09-016,QUETZALTENANGO,CAJOLA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CENTRO DE CAJOLA,51376260,MARIO RENE PEREZ LOPEZ,VIRGINIA JOHANNA RODAS ALVARADO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
282,09-08-0004-46,09-016,QUETZALTENANGO,SAN MIGUEL SIGUILA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,SAN MIGUEL SIGUILA,51555529,MARIO RENE PEREZ LOPEZ,ALONZO JEREMÍAS VELÁSQUEZ CHÁVEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
283,09-09-0046-46,09-018,QUETZALTENANGO,SAN JUAN OSTUNCALCO,COLEGIO MIXTO PRE-UNIVERSITARIO OSTUNCALCO,8A. AVENIDA Y 2A. CALLE 7-38 ZONA 1,49297879,GUILLERMO ANTONIO DEL VALLE MONTERROSO,VICTOR DENIEL VÁSQUEZ GÓMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
284,09-09-0064-46,09-018,QUETZALTENANGO,SAN JUAN OSTUNCALCO,COLEGIO PRIVADO URBANO MIXTO CANDELARIA,1A AVENIDA 7 A-14 ZONA 1,77685044,GUILLERMO ANTONIO DEL VALLE MONTERROSO,SERGIO ALEJANDRO CASTILLO Y CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
285,09-09-0066-46,09-018,QUETZALTENANGO,SAN JUAN OSTUNCALCO,COLEGIO MIXTO LA SABIDURIA,2DA. CALLE Y 4TA. AVENIDA ESQUINA 2-18 ZONA 1,42151930,GUILLERMO ANTONIO DEL VALLE MONTERROSO,THELMY AZUCENA VASQUEZ NAVARRO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
286,09-09-0067-46,09-017,QUETZALTENANGO,SAN JUAN OSTUNCALCO,COLEGIO MIXTO SAN JUAN BAUTISTA,7A. CALLE 3-23 ZONA 3 BARRIO SAN ANTONIO,77628133,JAIME IVAN GODINEZ VELASQUEZ,OCTAVIANO GÓMEZ VAÍL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
287,09-09-0072-46,09-018,QUETZALTENANGO,SAN JUAN OSTUNCALCO,COLEGIO MIXTO PRE-UNIVERSITARIO OSTUNCALCO,"8A. AVENIDA Y 2A. CALLE 7-38 ZONA 1, SAN JUAN OSTUNCALCO.",51517575,GUILLERMO ANTONIO DEL VALLE MONTERROSO,VÍCTOR DANIEL VÁSQUEZ GÓMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
288,09-09-0074-46,09-018,QUETZALTENANGO,SAN JUAN OSTUNCALCO,"COLEGIO MIXTO ""MATÍAS STEEGHS""","2DA AVENIDA ENTRE 3RA. Y 4TA. CALLE ZONA 2, SAN JUAN OSTUNCALCO.",77686225,GUILLERMO ANTONIO DEL VALLE MONTERROSO,OSCAR RAÚL GÓMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
289,09-09-0075-46,09-018,QUETZALTENANGO,SAN JUAN OSTUNCALCO,"COLEGIO MIXTO ""LA COLINA DE LOS TRES TAMBORES""",4TA. CALLE 3-09 ZONA 2 SAN JUAN OSTUNCALCO.,77625882,GUILLERMO ANTONIO DEL VALLE MONTERROSO,THELMY AZUCENA VASQUEZ NAVARRO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),QUETZALTENANGO
290,09-09-0080-46,09-017,QUETZALTENANGO,SAN JUAN OSTUNCALCO,COLEGIO CRISTIANO MIXTO ALFA Y OMEGA,1RA. CALLE 5-45 ZONA 4,77638772,JAIME IVAN GODINEZ VELASQUEZ,RANDY YOARTI TORIBIO CHICHÉ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
291,09-09-0082-46,09-018,QUETZALTENANGO,SAN JUAN OSTUNCALCO,"COLEGIO MIXTO ""LA COLINA DE LOS TRES TAMBORES","4TA. CALLE 3-09 ZONA 2, SAN JUAN OSTUNCALCO",77625882,GUILLERMO ANTONIO DEL VALLE MONTERROSO,THELMY AZUCENA VASQUEZ NAVARRO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
292,09-09-0086-46,09-017,QUETZALTENANGO,SAN JUAN OSTUNCALCO,"COLEGIO MIXTO ""SAN JUAN BAUTISTA""","7A. CALLE 3-23 ZONA 3, BARRIO SAN ANTONIO",55331519,JAIME IVAN GODINEZ VELASQUEZ,OCTAVIANO GÓMEZ VAÍL,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
293,09-09-0088-46,09-018,QUETZALTENANGO,SAN JUAN OSTUNCALCO,COLEGIO MIXTO PRE-UNIVERSITARIO OSTUNCALCO,8VA. VENIDA Y 2DA. CALLE 7-38 ZONA 1,51517575,GUILLERMO ANTONIO DEL VALLE MONTERROSO,VÍCTOR DANIEL VÁSQUEZ GÓMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
294,09-09-0091-46,09-017,QUETZALTENANGO,SAN JUAN OSTUNCALCO,COLEGIO CRISTIANO LICEO INFORMÁTICO MANUEL,"7A. CALLE ""A"" 2-30 ZONA 4",77625721,JAIME IVAN GODINEZ VELASQUEZ,MARILYN ELIZABETH GONZALEZ DIAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),QUETZALTENANGO
295,09-09-0092-46,09-017,QUETZALTENANGO,SAN JUAN OSTUNCALCO,COLEGIO CRISTIANO LICEO INFORMÁTICO MANUEL,"7A. CALLE ""A"" 2-30 ZONA 4",77625721,JAIME IVAN GODINEZ VELASQUEZ,ELVIN JACOB MALDONADO DÍAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),QUETZALTENANGO
296,09-09-0094-46,09-018,QUETZALTENANGO,SAN JUAN OSTUNCALCO,"COLEGIOS MIXTO ""MATIAS STEEGHS""",2DA. AVENIDA ENTRE 3RA. Y 4TA. CALLE ZONA 2,50408934,GUILLERMO ANTONIO DEL VALLE MONTERROSO,OSCAR RAÚL GÓMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
297,09-09-0097-46,09-017,QUETZALTENANGO,SAN JUAN OSTUNCALCO,COLEGIO CRISTIANO LICEO INFORMÁTICO MANUEL,"7A. CALLE ""A"" 2-30 ZONA 4",77625721,JAIME IVAN GODINEZ VELASQUEZ,ELVIN JACOB MALDONADO DÍAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,QUETZALTENANGO
